innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Rajasthan Royals,1,1,YBK Jaiswal,PJ Cummins,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,2,YBK Jaiswal,PJ Cummins,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,3,V Suryavanshi,PJ Cummins,YBK Jaiswal,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,4,V Suryavanshi,PJ Cummins,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,5,YBK Jaiswal,PJ Cummins,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,6,V Suryavanshi,PJ Cummins,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,1,YBK Jaiswal,E Malinga,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,2,YBK Jaiswal,E Malinga,V Suryavanshi,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,3,YBK Jaiswal,E Malinga,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,4,YBK Jaiswal,E Malinga,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,5,V Suryavanshi,E Malinga,YBK Jaiswal,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,6,V Suryavanshi,E Malinga,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,1,YBK Jaiswal,PJ Cummins,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,2,V Suryavanshi,PJ Cummins,YBK Jaiswal,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,3.wides,V Suryavanshi,PJ Cummins,YBK Jaiswal,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,3,V Suryavanshi,PJ Cummins,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,4,V Suryavanshi,PJ Cummins,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,5,V Suryavanshi,PJ Cummins,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,6,V Suryavanshi,PJ Cummins,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,1,V Suryavanshi,Sakib Hussain,YBK Jaiswal,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,2,V Suryavanshi,Sakib Hussain,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,3,V Suryavanshi,Sakib Hussain,YBK Jaiswal,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,4,V Suryavanshi,Sakib Hussain,YBK Jaiswal,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,5,V Suryavanshi,Sakib Hussain,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,6,V Suryavanshi,Sakib Hussain,YBK Jaiswal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,1,YBK Jaiswal,E Malinga,V Suryavanshi,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,2,YBK Jaiswal,E Malinga,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,3,V Suryavanshi,E Malinga,YBK Jaiswal,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,4,V Suryavanshi,E Malinga,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,5,YBK Jaiswal,E Malinga,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
